sample,scan_point,ring0_mean,ring0_std,ring0_cv,ring0_peak_valley,ring0_skewness,ring0_kurtosis,ring0_entropy,ring0_acf_length_deg,ring0_n_texture_peaks,ring0_completeness,ring0_integrated,ring0_texture_index,ring0_peak_fwhm_mean_deg,ring0_peak_fwhm_std_deg,ring0_peak_asymmetry_mean,ring0_fiber_symmetry_index,ring0_fourier_c2,ring0_fourier_c4,ring0_fourier_c6,ring0_arc_imbalance,ring0_warren_grain_proxy,ring0_cwt_n_peaks,ring0_cwt_dominant_scale_deg,ring0_cwt_total_power,ring0_cwt_scale_entropy,ring1_mean,ring1_std,ring1_cv,ring1_peak_valley,ring1_skewness,ring1_kurtosis,ring1_entropy,ring1_acf_length_deg,ring1_n_texture_peaks,ring1_completeness,ring1_integrated,ring1_texture_index,ring1_peak_fwhm_mean_deg,ring1_peak_fwhm_std_deg,ring1_peak_asymmetry_mean,ring1_fiber_symmetry_index,ring1_fourier_c2,ring1_fourier_c4,ring1_fourier_c6,ring1_arc_imbalance,ring1_warren_grain_proxy,ring1_cwt_n_peaks,ring1_cwt_dominant_scale_deg,ring1_cwt_total_power,ring1_cwt_scale_entropy,ring2_mean,ring2_std,ring2_cv,ring2_peak_valley,ring2_skewness,ring2_kurtosis,ring2_entropy,ring2_acf_length_deg,ring2_n_texture_peaks,ring2_completeness,ring2_integrated,ring2_texture_index,ring2_peak_fwhm_mean_deg,ring2_peak_fwhm_std_deg,ring2_peak_asymmetry_mean,ring2_fiber_symmetry_index,ring2_fourier_c2,ring2_fourier_c4,ring2_fourier_c6,ring2_arc_imbalance,ring2_warren_grain_proxy,ring2_cwt_n_peaks,ring2_cwt_dominant_scale_deg,ring2_cwt_total_power,ring2_cwt_scale_entropy
scan_point_74,74,107.52639770507812,272.97955322265625,2.5387212726253576,4543595703125.0,13.467934608459473,202.7917022705078,5.213122844696045,1.0000000596046448,19,0.95,38709.50390625,7.44510555267334,22.232676834233537,25.54267971348806,-0.05295391087252365,0.8881739272559206,0.2721702456474304,0.1884203553199768,0.4502297341823578,0.02278272807598114,6.445106029510498,6,30.000001788139343,3580047.5313129597,3.3813543429179793,48.99380874633789,10.103765487670898,0.2062253526763444,59041816711.42578,-3.572328805923462,14.286748886108398,5.850009918212891,4.000000238418579,35,0.95,17637.771484375,1.0425289869308472,121.03000595278083,56.64337686832652,0.1935549648401243,0.11399411404510981,0.054903410375118256,0.07536464184522629,0.040720295161008835,-0.04227760434150696,0.042528893798589706,4,30.000001788139343,72135.93303808152,3.031730619074655,36.65507125854492,7.713776111602783,0.2104422620595662,104377174377.4414,0.6435625553131104,29.751243591308594,5.856506824493408,3.0000001788139343,42,0.95,13195.8251953125,1.0442858934402466,106.28150323327888,51.96282518584834,0.13961582233720526,0.14271900776544003,0.027641169726848602,0.051126621663570404,0.06876855343580246,-0.04811876267194748,0.04428594559431076,4,30.000001788139343,33203.21668823269,3.091531102622431
scan_point_75,75,85.16194152832031,178.2889404296875,2.093528367603011,3075463378906.25,13.812736511230469,220.00335693359375,5.3630170822143555,1.0000000596046448,16,0.95,30658.298828125,5.38286018371582,29.58658904390353,31.044958025578847,-0.3025280583326983,0.7370974938617016,0.4584527313709259,0.24230070412158966,0.38439738750457764,0.06558617949485779,4.382861137390137,7,30.000001788139343,1734869.7766859448,3.3843487284398965,43.0434455871582,9.244458198547363,0.2147704040056078,54342212677.00195,-3.1638190746307373,11.68276309967041,5.848261833190918,5.000000298023224,34,0.95,15495.640625,1.046126365661621,123.12471072575792,47.993735519691846,-0.09693569128251228,0.12223740973673868,0.07710005342960358,0.11626754701137543,0.02454361505806446,-0.03756985440850258,0.04612633213400841,5,30.000001788139343,61266.35106816354,3.0063907243500565,32.39921569824219,5.745362281799316,0.1773302889585389,46205463409.42383,-3.502349376678467,18.497272491455078,5.860541820526123,3.0000001788139343,46,0.95,11663.7177734375,1.0314459800720215,74.65742696308135,22.595857969960917,-0.07058604201079077,0.15106599708696214,0.03848345950245857,0.024356668815016747,0.0665946677327156,-0.04273945838212967,0.03144603222608566,5,30.000001788139343,25428.964633582542,3.1146611108897173
scan_point_76,76,76.45579528808594,19.668399810791016,0.2572519157858519,98344184875.48828,-2.243138551712036,6.697689056396484,5.833558082580566,6.000000357627869,12,0.95,27524.0859375,1.0661784410476685,52.86297759732975,28.701136331727703,0.04353618193826625,0.11177756814605114,0.01621117815375328,0.12023226171731949,0.05309117212891579,-0.023231392726302147,0.06617853790521622,4,30.000001788139343,252386.58326367056,3.0122819393168987,67.97962951660156,14.55630111694336,0.2141273969930729,81158004760.74219,-3.1588363647460938,11.79625129699707,5.848499298095703,5.000000298023224,30,0.95,24472.666015625,1.0458505153656006,100.2440317118016,61.63674820724899,0.05911937633723644,0.10160722418989421,0.05639704689383507,0.07577067613601685,0.026170628145337105,-0.046605054289102554,0.045850541442632675,4,30.000001788139343,146730.66953667533,3.023112928563546,47.53529739379883,7.439568042755127,0.15650618489084384,53280010223.38867,-5.570193767547607,31.945911407470703,5.863692283630371,3.0000001788139343,53,0.95,17112.70703125,1.0244940519332886,109.63759952718962,65.76882107144495,0.08917200660439899,0.08048869730822451,0.006948178634047508,0.05973809212446213,0.01767897792160511,-0.03888295590877533,0.02449418604373932,4,30.000001788139343,56183.58203420405,3.0232863185211993
scan_point_77,77,73.50253295898438,19.21100425720215,0.2613652004063888,95244010925.29297,-2.1101226806640625,6.14744758605957,5.832578659057617,6.000000357627869,11,0.95,26460.912109375,1.0683116912841797,88.73518164570278,61.98849330680409,-0.04942763244311348,0.11726712640075286,0.014995280653238297,0.12319301068782806,0.05388803780078888,-0.017744112759828568,0.06831177324056625,4,30.000001788139343,240050.2210193481,3.0077389300213517,65.1419677734375,14.141977310180664,0.21709472086207446,77632041931.15234,-3.0237584114074707,11.013262748718262,5.847888469696045,5.000000298023224,32,0.95,23451.107421875,1.0471299886703491,80.53065934766255,38.3077669657514,0.0096539255836521,0.10323899845725654,0.05648879334330559,0.07735063880681992,0.02741966024041176,-0.0433492474257946,0.04713011905550957,4,30.000001788139343,137792.5135482404,3.0190268605166994,46.01497268676758,7.252718925476074,0.15761649963038493,52448848724.365234,-5.4751996994018555,31.117717742919922,5.863470077514648,3.0000001788139343,53,0.95,16565.390625,1.0248429775238037,94.11097147822326,59.99122223437859,0.24463926455526186,0.0807020137791936,0.007672442123293877,0.06274093687534332,0.019835621118545532,-0.03753189370036125,0.024842960759997368,4,30.000001788139343,53829.72918331633,3.0221550837616
scan_point_78,78,93.23606872558594,211.85195922851562,2.272210337954532,3173543945312.5,11.654886245727539,151.21356201171875,5.267534255981445,1.0000000596046448,15,0.95,33564.984375,6.162939548492432,45.71202097552618,57.99408030256896,0.009642273029819423,0.7397621147226112,0.20753635466098785,0.37575212121009827,0.42756548523902893,-0.22855782508850098,5.162939548492432,6,24.000001430511475,3252415.867701256,3.382401178136007,43.817630767822266,9.144636154174805,0.20869764051437995,56503353118.896484,-3.452558994293213,13.429712295532227,5.849541187286377,5.000000298023224,42,0.95,15774.34765625,1.0435549020767212,71.39170424265077,36.63539451565133,-0.03729848805144053,0.11162688529362008,0.07594510912895203,0.0793168693780899,0.05291209742426872,-0.052639544010162354,0.04355470463633537,4,30.000001788139343,56761.412098864486,3.050405149105987,32.70680618286133,8.810842514038086,0.2693886546053234,116001052856.44531,3.2257800102233887,35.56449890136719,5.846955299377441,3.0000001788139343,25,0.95,11774.4501953125,1.0725702047348022,84.65293094737152,38.202406350697984,0.0614092947874193,0.17709247328492211,0.07546691596508026,0.07317136228084564,0.07809756696224213,-0.0033972691744565964,0.07257024198770523,5,30.000001788139343,36174.94162263276,3.1033545882560283
scan_point_79,79,85.32747650146484,255.323974609375,2.992283202058504,4781744140625.0,17.333093643188477,315.04888916015625,5.195745468139648,1.0000000596046448,11,0.95,30717.890625,9.953760147094727,27.289054973114844,24.43169440425746,-0.042607702182107875,0.7671423127014613,0.18735624849796295,0.5649510622024536,0.4891361594200134,-0.10956334322690964,8.953758239746094,4,30.000001788139343,3562556.377016621,3.362283608050676,42.80083465576172,9.006609916687012,0.21043070746459308,52026836395.26367,-3.3383641242980957,12.865776062011719,5.849268913269043,5.000000298023224,32,0.95,15408.2998046875,1.044281005859375,105.21643066761311,46.881302367344055,0.031252290205423174,0.14253272819691848,0.07902451604604721,0.11192744225263596,0.045855481177568436,-0.046079885214567184,0.04428108036518097,5,30.000001788139343,57410.24800372658,3.0202072654790673,34.36029052734375,9.447364807128906,0.2749500851749417,103527061462.40234,2.1470491886138916,20.628463745117188,5.844367027282715,3.0000001788139343,24,0.95,12369.705078125,1.0755976438522339,73.48502263874293,32.68639177250722,-0.1625580217799054,0.18095238346011627,0.049660950899124146,0.031428027898073196,0.12127381563186646,-0.03787009418010712,0.07559754699468613,7,30.000001788139343,38955.29553974958,3.214860182957356
scan_point_80,80,750.7852172851562,6147.26171875,8.187776713263661,83969765625000.0,10.541461944580078,119.53070831298828,2.2912750244140625,1.0000000596046448,3,0.95,270282.6875,68.03968048095703,0.9503230623880903,0.07826544705584043,nan,1.8658157316785808,0.712761402130127,1.4051963090896606,0.22176484763622284,-0.39797243475914,67.03968048095703,5,6.000000357627869,1618056359.3796806,3.3887942644032085,43.4436149597168,8.632402420043945,0.19870359379734773,52604969024.6582,-3.970810890197754,16.695358276367188,5.851742267608643,4.000000238418579,40,0.95,15639.701171875,1.0394833087921143,111.90124916698284,52.485790320330864,0.11644835637687118,0.1252324097373427,0.05086794123053551,0.09402939677238464,0.03635597601532936,-0.042495641857385635,0.039483118802309036,4,30.000001788139343,53804.22587865784,3.03469087988884,32.261165618896484,5.717721462249756,0.17723232724426696,63131626129.15038,-3.0583791732788086,21.316024780273438,5.860799789428711,3.0000001788139343,45,0.95,11614.01953125,1.0314112901687622,100.07326246012644,49.75789878266692,0.09999069519719479,0.12338804720228272,0.021670613437891006,0.03271659463644028,0.019550705328583717,-0.012253804132342339,0.031411297619342804,4,30.000001788139343,24085.07291414013,3.0483581041649477
scan_point_81,81,319.9701843261719,3103.7431640625,9.700101184736011,56804750000000.0,17.056673049926758,303.15740966796875,2.8501274585723877,1.0000000596046448,7,0.95,115189.265625,95.09195709228516,1.0976572484560372,0.41639152898542303,nan,1.6172767777892167,1.2781486511230469,1.26602303981781,0.9747841358184814,-0.400966078042984,94.09196472167969,4,5.000000298023224,336454058.08660656,3.4007948506329266,43.37969207763672,9.087685585021973,0.20949170337027115,52140373229.98047,-3.3980660438537598,13.154191970825195,5.849419593811035,5.000000298023224,40,0.95,15616.689453125,1.0438867807388306,103.10441817534942,55.34363580436505,0.05382649555839012,0.1229347867684253,0.07485553622245789,0.0893007442355156,0.038460664451122284,-0.03724637255072594,0.04388676956295967,4,30.000001788139343,57471.14221951203,3.021850968670535,33.7592658996582,8.867192268371582,0.2626595108651743,99593452453.61328,1.72727632522583,18.4171085357666,5.846675395965576,3.0000001788139343,23,0.95,12153.3359375,1.0689901113510132,90.65770171446623,46.239380406474766,-0.0228799140186336,0.18704471397343098,0.02903195470571518,0.0832507535815239,0.09194214642047882,-0.06374664604663849,0.06899001449346542,6,30.000001788139343,34809.62999440027,3.1561187173103074
scan_point_82,82,433.8553466796875,5927.11181640625,13.661493080047707,111466281250000.0,18.320266723632812,339.24365234375,1.7965123653411865,1.0000000596046448,2,0.95,156187.921875,187.6363983154297,9.318540672549904,8.477763864943261,-0.04735743945533459,1.7274370070638883,1.6288169622421265,1.6256821155548096,1.6415213346481323,-0.8329174518585205,186.6363983154297,3,10.000000596046448,1356611875.4765148,3.4002522874437835,48.86526107788086,9.848576545715332,0.20154556280828603,60629192352.29492,-3.8527612686157227,15.925357818603516,5.850946426391602,4.000000238418579,36,0.95,17591.494140625,1.0406205654144287,112.3997836977466,51.88438265954949,-0.11452755323374733,0.11574432935040996,0.057430367916822433,0.10998259484767914,0.030355660244822502,-0.03666682913899422,0.04062061756849289,5,30.000001788139343,71507.28625825232,3.021645367473175,38.96854782104492,23.304948806762695,0.5980450930269688,352602050781.25,9.72691822052002,112.62108612060547,5.791200160980225,3.0000001788139343,10,0.95,14028.677734375,1.3576579093933105,75.29211274551228,66.79918327227746,-0.518197280065806,0.24005995752795387,0.13017795979976654,0.09452380985021591,0.13702495396137238,0.03750531002879143,0.35765790939331055,3,30.000001788139343,117515.57761831056,3.293710212874843
scan_point_83,83,131.0478057861328,514.4000854492188,3.925285756319404,5675205566406.25,9.71647834777832,96.8362045288086,4.555992126464844,2.0000001192092896,18,0.95,47177.2109375,16.40787124633789,27.022967004540995,27.236406763400815,-0.2304782199290353,1.1602053744621463,0.27154260873794556,0.27995210886001587,0.8852878212928772,0.0025854972191154957,15.407869338989258,4,15.000000894069672,12673239.988849917,3.3386133078525373,41.619659423828125,8.935664176940918,0.2146981570883558,52898429870.60547,-3.0952913761138916,11.627787590026855,5.848446846008301,5.000000298023224,41,0.95,14983.0771484375,1.0460952520370483,99.97398336879847,53.48892678733789,0.14749010261256656,0.13121320897176644,0.055020831525325775,0.07504148036241531,0.03626391664147377,-0.05712900683283806,0.04609529674053192,4,30.000001788139343,54322.829520910804,3.0203352359641884,31.342870712280273,5.944380283355713,0.18965653586500228,49949287414.55078,-2.6570749282836914,14.343547821044922,5.85838508605957,3.0000001788139343,36,0.95,11283.43359375,1.0359697341918945,79.73582071591636,36.17373517456458,-0.11490380604680575,0.19001380139594276,0.02434718981385231,0.04614224284887314,0.10660780966281891,-0.03216075524687767,0.03596960008144379,8,30.000001788139343,28446.996855709785,3.1044515808892106
scan_point_84,84,79.01026916503906,287.8200988769531,3.642818862896742,5470188476562.5,18.26975440979004,338.9587097167969,5.111945152282715,1.0000000596046448,14,0.95,28443.697265625,14.270132064819336,40.40671501953893,41.24496347913083,0.04310391478646554,0.7639461782356965,0.29682666063308716,0.4607868194580078,0.4956268072128296,-0.23483794927597046,13.270130157470703,5,30.000001788139343,2994321.3021153104,3.383716960709887,41.21946716308594,8.81378173828125,0.21382570772711068,56823040008.54492,-3.1309969425201416,12.0549955368042,5.848549842834473,5.000000298023224,38,0.95,14839.0087890625,1.0457216501235962,121.90236836580138,48.40469612160759,0.03712583742494171,0.1145832218087991,0.06461232900619507,0.12526772916316986,0.029781777411699295,-0.03442135453224182,0.04572143778204918,4,30.000001788139343,56697.51764154758,2.9879163419082255,32.23320770263672,8.314733505249023,0.25795550917412624,82583969116.21094,0.9854798316955566,12.345574378967285,5.846787452697754,5.000000298023224,25,0.95,11603.955078125,1.066541075706482,84.3734054557636,47.56024509273542,0.0012369924397776621,0.23032384434236144,0.04669944941997528,0.0668920949101448,0.06563178449869156,-0.11430525779724121,0.06654103845357895,6,30.000001788139343,40164.14961767907,3.104754208130326
scan_point_85,85,71.53274536132812,68.87303161621094,0.9628182347583283,1065422607421.8749,9.436050415039062,122.10704803466797,5.66215181350708,1.0000000596046448,23,0.95,25751.7890625,1.9270191192626953,46.19447901232513,51.811906736837564,-0.014745090554519039,0.461434389308961,0.1360890120267868,0.1406950056552887,0.22328560054302216,-0.05773165076971054,0.9270190000534058,8,30.000001788139343,434483.91569493304,3.3525878365814563,43.50920867919922,9.13759708404541,0.21001524416172365,81950881958.00781,-3.169926404953003,13.804189682006836,5.8495635986328125,4.000000238418579,43,0.95,15663.3154296875,1.0441064834594727,122.28302407935935,51.34426066382162,0.008374240417141795,0.12352615207244622,0.07342751324176788,0.10506874322891235,0.03271164745092392,-0.04414181783795357,0.04410639777779579,5,30.000001788139343,56080.87523968687,3.016293332252669,33.38507080078125,9.852067947387695,0.2951040004131771,120863037109.375,3.6556310653686523,32.449462890625,5.842339038848877,3.0000001788139343,24,0.95,12018.625,1.0870863199234009,81.65426111568301,36.266773063660445,-0.0493728589055585,0.19531675876662943,0.057847436517477036,0.04322747513651848,0.0986846312880516,-0.051393620669841766,0.08708636462688446,8,30.000001788139343,31063.69864018145,3.2430414048688463
scan_point_86,86,67.1421890258789,26.983478546142578,0.40188559440238414,327022949218.75,3.423969268798828,31.321231842041016,5.804043292999268,4.000000238418579,25,0.95,24171.1875,1.1615118980407715,59.42213618860741,25.572309412068602,-0.1056988245268619,0.27532882393840463,0.03453217074275017,0.19946418702602386,0.06694270670413971,-0.02779797837138176,0.16151201725006104,8,30.000001788139343,235007.13584831788,3.12715313858542,49.40508270263672,10.330358505249023,0.20909505541011267,60416141510.009766,-3.418895959854126,13.34147834777832,5.849462509155273,5.000000298023224,31,0.95,17785.830078125,1.0437207221984863,113.99147584554181,31.655622633245216,0.08132486217296062,0.11853107524759746,0.062106963247060776,0.11930878460407257,0.009629637934267521,-0.03940966725349426,0.04372074455022812,6,30.000001788139343,76873.5836632211,3.0227798987208243,38.23273468017578,8.590304374694824,0.224684539218928,60347206115.72266,-1.1960984468460083,6.656553268432617,5.8517374992370605,11.000000655651093,26,0.95,13763.78515625,1.0504833459854126,68.93592400446667,25.783618623885783,0.03544389368967538,0.2348508939317908,0.037050746381282806,0.01950722187757492,0.122906893491745,-0.11611643433570862,0.05048314109444618,8,30.000001788139343,53344.307904229434,3.1222759964427635
scan_point_87,87,73.32979583740234,19.240171432495117,0.2623786308522837,94785758972.16797,-2.0876524448394775,6.035623550415039,5.832284927368164,6.000000357627869,13,0.95,26398.7265625,1.0688425302505493,58.88163133411268,27.058178125929643,0.12476073616434842,0.11499854709157471,0.017504332587122917,0.12162382900714874,0.05320757254958153,-0.02310033142566681,0.06884255260229111,4,30.000001788139343,239925.8081070106,3.0074663123044107,65.41319274902344,14.210273742675781,0.21723865088190375,78175132751.46484,-3.0215725898742676,11.014233589172363,5.847809314727783,5.000000298023224,26,0.95,23548.75,1.0471926927566528,104.01267553487317,40.82196620336801,-0.04757949523026844,0.1037201045758854,0.05753662437200546,0.07664240896701813,0.02797617018222809,-0.0465225912630558,0.04719263315200806,4,30.000001788139343,138754.2832317663,3.0171054050518626,45.845584869384766,7.235517978668213,0.15782365955810984,50681430816.65039,-5.434656143188477,30.782215118408203,5.863493919372559,3.0000001788139343,54,0.95,16504.41015625,1.0249083042144775,87.08525745332372,44.46583298445978,0.09519849504876159,0.08159933601255832,0.010281646624207497,0.06185846030712128,0.017106974497437477,-0.03940645977854729,0.02490830607712269,4,30.000001788139343,53558.74553918224,3.0213574841328246
